"user_id","game_name","payment_month","revenue_amount_usd","language","has_older_device_model","age","engagement_month","churn_month","last_month","engagement_range","churn_range","lt"
"9IWUQ1iWPfYSSN2tWuVqMQ==","game 3","2022-11-01 00:00:00+00","28.14","ru","",24,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","6.0000000000000000","0.00000000000000000000","7.0000000000000000"
"9IWUQ1iWPfYSSN2tWuVqMQ==","game 3","2022-12-01 00:00:00+00","16.02","ru","",24,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","7.0000000000000000","0.00000000000000000000","7.0000000000000000"
"9IWUQ1iWPfYSSN2tWuVqMQ==","game 3","2022-06-01 00:00:00+00","12.84","ru","",24,"2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","0.00000000000000000000","7.0000000000000000"
"9U26VpwYC1aliSUokeNK6A==","game 3","2022-11-01 00:00:00+00","22.98","uk","",34,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000"
"9U26VpwYC1aliSUokeNK6A==","game 3","2022-12-01 00:00:00+00","14.34","uk","",34,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","0.00000000000000000000","1.00000000000000000000"
"9U26VpwYC1aliSUokeNK6A==","game 3","2022-11-01 00:00:00+00","14.1","uk","",34,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000"
"9U26VpwYC1aliSUokeNK6A==","game 3","2022-11-01 00:00:00+00","15.99","uk","",34,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-03-01 00:00:00+00","13.71","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-09-01 00:00:00+00","19.56","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","6.0000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-08-01 00:00:00+00","15.21","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","5.0000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-06-01 00:00:00+00","12.57","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-06-01 00:00:00+00","28.35","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-03-01 00:00:00+00","17.82","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-06-01 00:00:00+00","21.99","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-07-01 00:00:00+00","29.76","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","4.0000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-06-01 00:00:00+00","30.21","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-07-01 00:00:00+00","17.07","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","4.0000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-04-01 00:00:00+00","13.95","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-10-01 00:00:00+00","21.39","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","7.0000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-06-01 00:00:00+00","14.28","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-07-01 00:00:00+00","17.61","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","4.0000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-03-01 00:00:00+00","13.74","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-10-01 00:00:00+00","23.76","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","7.0000000000000000","2.0000000000000000","7.0000000000000000"
"A1qVjssGQ+ZUWZu3Z5DzTA==","game 3","2022-10-01 00:00:00+00","20.28","uk","",24,"2022-03-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","7.0000000000000000","2.0000000000000000","7.0000000000000000"
"A6QTeGOKjaGkGkRCFqNybw==","game 3","2022-08-01 00:00:00+00","14.85","ru","",33,"2022-08-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","4.0000000000000000","0.00000000000000000000"
"A6QTeGOKjaGkGkRCFqNybw==","game 3","2022-08-01 00:00:00+00","15.39","ru","",33,"2022-08-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","4.0000000000000000","0.00000000000000000000"
"A6QTeGOKjaGkGkRCFqNybw==","game 3","2022-08-01 00:00:00+00","13.62","ru","",33,"2022-08-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","4.0000000000000000","0.00000000000000000000"
"A8lK1Lccnv65sGqBkfP2iw==","game 3","2022-12-01 00:00:00+00","16.08","uk","",15,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-12-01 00:00:00+00","17.4","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","4.0000000000000000","0.00000000000000000000","4.0000000000000000"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-11-01 00:00:00+00","16.95","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","0.00000000000000000000","4.0000000000000000"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-08-01 00:00:00+00","13.74","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","0.00000000000000000000","4.0000000000000000"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-08-01 00:00:00+00","15.3","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","0.00000000000000000000","4.0000000000000000"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-08-01 00:00:00+00","21.96","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","0.00000000000000000000","4.0000000000000000"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-11-01 00:00:00+00","18.96","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","0.00000000000000000000","4.0000000000000000"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-11-01 00:00:00+00","12.51","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","0.00000000000000000000","4.0000000000000000"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-09-01 00:00:00+00","19.56","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","0.00000000000000000000","4.0000000000000000"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-11-01 00:00:00+00","20.16","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","0.00000000000000000000","4.0000000000000000"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-12-01 00:00:00+00","12.57","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","4.0000000000000000","0.00000000000000000000","4.0000000000000000"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-11-01 00:00:00+00","21.54","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","0.00000000000000000000","4.0000000000000000"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-11-01 00:00:00+00","15.87","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","0.00000000000000000000","4.0000000000000000"
"ABuPH1LovAomZwU+2iw0Lw==","game 3","2022-12-01 00:00:00+00","17.13","uk","",18,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","4.0000000000000000","0.00000000000000000000","4.0000000000000000"
"an5Xsrpir8vvhTb50gnppQ==","game 3","2022-05-01 00:00:00+00","15.51","uk","",43,"2022-05-01 00:00:00+00","2022-05-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","7.0000000000000000","0.00000000000000000000"
"An7gG7hfETivAjfokQv3Ww==","game 3","2022-08-01 00:00:00+00","24.0","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","0.00000000000000000000","5.0000000000000000"
"An7gG7hfETivAjfokQv3Ww==","game 3","2022-07-01 00:00:00+00","30.84","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","0.00000000000000000000","5.0000000000000000"
"An7gG7hfETivAjfokQv3Ww==","game 3","2022-11-01 00:00:00+00","24.81","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","4.0000000000000000","0.00000000000000000000","5.0000000000000000"
"An7gG7hfETivAjfokQv3Ww==","game 3","2022-12-01 00:00:00+00","17.61","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","5.0000000000000000","0.00000000000000000000","5.0000000000000000"
"An7gG7hfETivAjfokQv3Ww==","game 3","2022-08-01 00:00:00+00","21.96","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","0.00000000000000000000","5.0000000000000000"
"An7gG7hfETivAjfokQv3Ww==","game 3","2022-10-01 00:00:00+00","18.9","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","0.00000000000000000000","5.0000000000000000"
"An7gG7hfETivAjfokQv3Ww==","game 3","2022-09-01 00:00:00+00","12.51","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2.0000000000000000","0.00000000000000000000","5.0000000000000000"
"An7gG7hfETivAjfokQv3Ww==","game 3","2022-11-01 00:00:00+00","36.48","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","4.0000000000000000","0.00000000000000000000","5.0000000000000000"
"An7gG7hfETivAjfokQv3Ww==","game 3","2022-08-01 00:00:00+00","24.72","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","0.00000000000000000000","5.0000000000000000"
"An7gG7hfETivAjfokQv3Ww==","game 3","2022-09-01 00:00:00+00","35.01","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2.0000000000000000","0.00000000000000000000","5.0000000000000000"
"An7gG7hfETivAjfokQv3Ww==","game 3","2022-08-01 00:00:00+00","20.31","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","0.00000000000000000000","5.0000000000000000"
"An7gG7hfETivAjfokQv3Ww==","game 3","2022-07-01 00:00:00+00","14.19","uk","",23,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","0.00000000000000000000","5.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-05-01 00:00:00+00","39.78","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-08-01 00:00:00+00","17.79","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","5.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-08-01 00:00:00+00","25.44","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","5.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-09-01 00:00:00+00","15.21","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","6.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-07-01 00:00:00+00","13.71","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","4.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-06-01 00:00:00+00","18.99","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-12-01 00:00:00+00","24.57","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","9.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-03-01 00:00:00+00","16.59","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-09-01 00:00:00+00","15.66","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","6.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-09-01 00:00:00+00","12.84","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","6.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-05-01 00:00:00+00","26.79","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-12-01 00:00:00+00","21.33","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","9.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-04-01 00:00:00+00","20.31","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-04-01 00:00:00+00","24.15","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-03-01 00:00:00+00","25.44","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-12-01 00:00:00+00","14.04","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","9.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-11-01 00:00:00+00","44.22","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","8.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-09-01 00:00:00+00","20.22","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","6.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-04-01 00:00:00+00","20.04","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-10-01 00:00:00+00","13.83","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","7.0000000000000000","0.00000000000000000000","9.0000000000000000"
"AN9at3LlvDamqXq8dvHD4w==","game 3","2022-11-01 00:00:00+00","24.75","ru","",24,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","8.0000000000000000","0.00000000000000000000","9.0000000000000000"
"/ANyXfGUGtUS/bPw0/nW/w==","game 3","2022-11-01 00:00:00+00","12.93","uk","",28,"2022-11-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","1.00000000000000000000","0.00000000000000000000"
"/ANyXfGUGtUS/bPw0/nW/w==","game 3","2022-11-01 00:00:00+00","20.13","uk","",28,"2022-11-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","1.00000000000000000000","0.00000000000000000000"
"aQDvOXzsDAJWi3Y47ptRPg==","game 3","2022-06-01 00:00:00+00","19.08","ru","",20,"2022-04-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2.0000000000000000","6.0000000000000000","2.0000000000000000"
"aQDvOXzsDAJWi3Y47ptRPg==","game 3","2022-05-01 00:00:00+00","24.78","ru","",20,"2022-04-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","6.0000000000000000","2.0000000000000000"
"aQDvOXzsDAJWi3Y47ptRPg==","game 3","2022-05-01 00:00:00+00","14.52","ru","",20,"2022-04-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","6.0000000000000000","2.0000000000000000"
"aQDvOXzsDAJWi3Y47ptRPg==","game 3","2022-04-01 00:00:00+00","15.21","ru","",20,"2022-04-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","6.0000000000000000","2.0000000000000000"
"aujnuJ9eBYK+yGF15TtUkw==","game 2","2022-10-01 00:00:00+00","12.69","en","",35,"2022-09-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","2.0000000000000000","1.00000000000000000000"
"aujnuJ9eBYK+yGF15TtUkw==","game 2","2022-09-01 00:00:00+00","20.82","en","",35,"2022-09-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","2.0000000000000000","1.00000000000000000000"
"aujnuJ9eBYK+yGF15TtUkw==","game 2","2022-09-01 00:00:00+00","12.75","en","",35,"2022-09-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","2.0000000000000000","1.00000000000000000000"
"AuJNw7SH8b7lM4j46bNr8A==","game 3","2022-11-01 00:00:00+00","19.05","en","",28,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2.0000000000000000","0.00000000000000000000","3.0000000000000000"
"AuJNw7SH8b7lM4j46bNr8A==","game 3","2022-11-01 00:00:00+00","21.99","en","",28,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2.0000000000000000","0.00000000000000000000","3.0000000000000000"
"AuJNw7SH8b7lM4j46bNr8A==","game 3","2022-11-01 00:00:00+00","21.66","en","",28,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2.0000000000000000","0.00000000000000000000","3.0000000000000000"
"AuJNw7SH8b7lM4j46bNr8A==","game 3","2022-11-01 00:00:00+00","16.35","en","",28,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2.0000000000000000","0.00000000000000000000","3.0000000000000000"
"AuJNw7SH8b7lM4j46bNr8A==","game 3","2022-10-01 00:00:00+00","25.77","en","",28,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","0.00000000000000000000","3.0000000000000000"
"AuJNw7SH8b7lM4j46bNr8A==","game 3","2022-09-01 00:00:00+00","18.33","en","",28,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","0.00000000000000000000","3.0000000000000000"
"AuJNw7SH8b7lM4j46bNr8A==","game 3","2022-11-01 00:00:00+00","18.84","en","",28,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2.0000000000000000","0.00000000000000000000","3.0000000000000000"
"AuJNw7SH8b7lM4j46bNr8A==","game 3","2022-11-01 00:00:00+00","25.08","en","",28,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2.0000000000000000","0.00000000000000000000","3.0000000000000000"
"AuJNw7SH8b7lM4j46bNr8A==","game 3","2022-12-01 00:00:00+00","32.79","en","",28,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","0.00000000000000000000","3.0000000000000000"
"+Awa0l8QDZ6iKBSRiA6dRQ==","game 3","2022-11-01 00:00:00+00","29.64","ru","",16,"2022-10-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000"
"+Awa0l8QDZ6iKBSRiA6dRQ==","game 3","2022-10-01 00:00:00+00","34.59","ru","",16,"2022-10-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000"
"+Awa0l8QDZ6iKBSRiA6dRQ==","game 3","2022-11-01 00:00:00+00","13.44","ru","",16,"2022-10-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000"
"+Awa0l8QDZ6iKBSRiA6dRQ==","game 3","2022-10-01 00:00:00+00","35.31","ru","",16,"2022-10-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","1.00000000000000000000","1.00000000000000000000"
"b3TBQFxyCxxypmPajF+jXw==","game 3","2022-03-01 00:00:00+00","13.98","uk",1,15,"2022-03-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","0.00000000000000000000","6.0000000000000000","3.0000000000000000"
"b3TBQFxyCxxypmPajF+jXw==","game 3","2022-06-01 00:00:00+00","15.78","uk",1,15,"2022-03-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","6.0000000000000000","3.0000000000000000"
"b3TBQFxyCxxypmPajF+jXw==","game 3","2022-05-01 00:00:00+00","13.26","uk",1,15,"2022-03-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2.0000000000000000","6.0000000000000000","3.0000000000000000"
"b3TBQFxyCxxypmPajF+jXw==","game 3","2022-06-01 00:00:00+00","23.04","uk",1,15,"2022-03-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","6.0000000000000000","3.0000000000000000"
"b3TBQFxyCxxypmPajF+jXw==","game 3","2022-06-01 00:00:00+00","16.2","uk",1,15,"2022-03-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","6.0000000000000000","3.0000000000000000"
"b3TBQFxyCxxypmPajF+jXw==","game 3","2022-06-01 00:00:00+00","16.29","uk",1,15,"2022-03-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","3.0000000000000000","6.0000000000000000","3.0000000000000000"
"b3TBQFxyCxxypmPajF+jXw==","game 3","2022-04-01 00:00:00+00","14.82","uk",1,15,"2022-03-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","6.0000000000000000","3.0000000000000000"
"b3TBQFxyCxxypmPajF+jXw==","game 3","2022-05-01 00:00:00+00","15.42","uk",1,15,"2022-03-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","2.0000000000000000","6.0000000000000000","3.0000000000000000"
"B4b6v6eUHvAVOeAQk6EEiw==","game 3","2022-07-01 00:00:00+00","20.79","ru","",23,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","4.0000000000000000","0.00000000000000000000","9.0000000000000000"
"B4b6v6eUHvAVOeAQk6EEiw==","game 3","2022-04-01 00:00:00+00","16.53","ru","",23,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","1.00000000000000000000","0.00000000000000000000","9.0000000000000000"
"B4b6v6eUHvAVOeAQk6EEiw==","game 3","2022-09-01 00:00:00+00","16.02","ru","",23,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","6.0000000000000000","0.00000000000000000000","9.0000000000000000"
